labels	kor_sentence
positive	보성의 한 대교에서 70대 남성이 추락사해 경찰이 수사에 나섰다.8일 전남소방본부에 따르면 지난 7일 오후 6시26분께 보성군 벌교읍 모 대교에서 A(72)씨가 추락했다는 신고가 접수됐다.교량 아래로 떨어진 A씨는... 
positive	"광주전남추모연대에 따르면 시립묘지 내 3묘역에 위치한 5·18 구 묘역은 1980년 5·18 당시 신군부의 총칼에 숨진 희생자들이 처음 안장된 곳이다. 1987년 6월 항쟁의 기폭제가 된 이한열 열사를 비롯, 2015년 11월 14일 경찰... "
neutral	8일 전남 여수경찰서는 여수시 봉산동의 한 대형마트 금은방에서 1억 원 상당의 보석을 훔친 혐의(야간건조물침입절도)로 A(32)씨를 긴급체포했다. A씨는 지난 2일 저녁 자신이 운영하는 매장이 있는 대형마트의... 
negative	"7.) : 2건(전남 무안군 종오리 6,300수, 전남 곡성군 육용오리 12,500수) ※ 확진(누계) : 가금34건(전남11... 89, 경찰 44, 한전 3, 기타 15), 장비 78대 (경찰청) 소방차 진입로 확보 및 현장주변 통제 (지자체)... "
positive	7일 경찰 등에 따르면 전남 여수경찰서는 영업이 끝난 귀금속 매장에 들어가 귀금속을 훔친 혐의(야간건조물침입절도)로 A(32)씨를 지난 3일 긴급체포했다. A씨는 2일 0시께 전남 여수시 봉산동에 있는 한 대형마트... 
positive	7일 오후 7시 9분께 전남 담양군 고서면 호남고속도로 광주 방향에서 사고 처리 중이던 한국도로교통공사... 이 사고로 A씨는 경상을 입고 병원으로 이송됐다. 경찰은 정확한 사고 경위를 조사 중이다.
positive	전남 보성지역의 한 대교에서 70대 남성이 추락해 숨졌다. 8일 전남소방본부에 따르면 지난 7일 오후 6시... 병원으로 옮겨졌지만 숨졌다. 경찰은 목격자와 가족 등을 상대로 A씨의 정확한 추락 원인을 조사 중이다.
positive	전남관광재단이 매년 주최하는 &apos;전남관광공모전&apos;에서 사진작가 부부가 가족을 동원해 대리출품을 통해 2년간... 철회하고 잘못을 인정한 점 등을 들어 업무방해 등을 이유로 이들을 경찰에 고소하지는 않을 것&quot;이라고 밝혔다.
positive	"경찰국 신설에 반대하며 전국 경찰서장 회의를 주도한 류삼영 총경에 대한 징계 결정이 오늘 (8일) 내려지는 가운데, 광주·전남 경찰직장협의회가 중징계 철회를 요구하고 나섰습니다. 광주·전남 경찰직장협의회 회장단은... "
positive	전남 보성지역의 한 대교에서 70대 남성이 추락해 숨졌다. 8일 전남소방본부에 따르면 지난 7일 오후 6시... 병원으로 옮겨졌지만 숨졌다. 경찰은 목격자와 가족 등을 상대로 A씨의 정확한 추락 원인을 조사 중이다．
positive	"유출 경찰관 항소심 선고기일(14:00 306호) [정책사회] ▲ 복지부, 자립준비청년 자립지원 포럼(10:00 국회)... [광주전남] ▲ 신창동 마한유적 체험관 개관(14:00 광주 광산구 신창동 현지) [경남] ▲ 민주당 도의원 및... "
positive	담수로 바꾸는 이동식 해수담수화 선박이 투입됐습니다. ----------- 행정안전부의 경찰국 설치에 반대의견을 냈던 류삼영 총경 징계를 앞두고 광주전남 경찰직장협의회가 징계 철회를 요구했습니다. ------------- #광주MBC
positive	7일 오후 1시 15분쯤 전남 순천시 해룡면의 한 공장 신축공사 현장에서 노동자 A(63)씨가 철근 작업 중... 헛디뎌 10여ｍ 아래로 추락해 했다. 경찰은 공사 현장 관계자와 목격자 등을 상대로 정확한 사고 원인을 조사중이다.
positive	A씨는 지난 2020년 10월20일 오전 2시49분쯤 전남 목포시의 한 도로에서 음주운전을 한 혐의로 기소됐다. 당시 그는 2차로 한복판에 차를 세워놓고 운전석에서 잠을 자다가 출동한 경찰관에 의해 적발됐다. 경찰로부터 여러... 
positive	"우주항공청은 대선 공약이라는 이유로 경남 사천으로 결정됐고, 경찰병원 분원 설치는 대선 공약임에도 전국... 전남의 발사체특화지구와 경남의 위성특화지구가 산업단지와 종합지원센터 구축 등 구체적인 내용을 담고... "
positive	7일 경찰 등에 따르면 전남 여수경찰서는 영업이 끝난 귀금속 매장에 들어가 귀금속을 훔친 혐의(야간건조물침입절도)로 A(32)씨를 지난 3일 긴급체포했다. A씨는 지난 2일 오전 0시쯤?전남 여수시 봉산동에 있는 한 대형... 
positive	"유출 경찰관 항소심 선고기일(14:00 306호) [정책사회] ▲ 복지부, 자립준비청년 자립지원 포럼(10:00 국회)... [광주전남] ▲ 신창동 마한유적 체험관 개관(14:00 광주 광산구 신창동 현지) [경남] ▲ 민주당 도의원 및... "
positive	"경찰 등에 따르면 지난 7일 전남 여수경찰서는 대형 마트 내 금은방을 턴 혐의(야간건조물침입절도)로 같은 매장 스포츠 매장 점주 A씨(31세)를 구속했다. 사건이 발생한 때는 이달 2일 오전 0시로, A씨는 여수시의 한... "
positive	"전남 순천경찰서 등에 따르면, 6일 낮 1시 15분쯤 전남 순천시 해룡면에 위치한 한 공사 현장에서 60대 A씨가 10m 아래로 추락했습니다. 당시 A씨는 2인 1조로 지붕 구조물 조립 작업을 하고 있었으며, 안전고리를 풀고... "
positive	"광주와 전남 야적장 4곳에 1만6000대를 임시 보관해 왔지만, 야적장이 포화 상태가 되자 장거리 탁송을 시작한 것이다. 경찰은 약 50명을 주변에 배치해 만일의 사태에 대비했다. 화물연대 파업이 장기화하면서 산업계... "
positive	어제 저녁 7시쯤 전남 담양군 고서면 호남고속도로 광주 방향에서 사고 처리 중이던 한국도로교통공사... 경찰은 64살 A 씨가 몰던 승용차가 곡선구간에서 중앙 분리대를 들이받은 사고를 조사하던 도로공사 순찰차가... 
neutral	"한편 오는 8일 오후 1시 경찰청 중앙징계위원회에서 류 총경의 징계가 결정되는 가운데, 울산지역을 포함한 부산, 광주, 전남 등 경찰직장협의회는 입장문을 내고 중징계 반대 의사를 표명했다."
negative	"이어 서울강동경찰서와 전남담양경찰서, 안양동안경찰서, 대구강북경찰서, 부산남부경찰서, 경북김천경찰서가 우수상을 받았다. 우종수 경찰청 차장은 &quot;청렴은 실력 있고 당당한 경찰, 그리고 국민이 신뢰하는 안심... "
positive	영산강유역환경청은 전남 장성군 일원에서 밀렵을 일삼은 60대 남성 A씨에 대해 야생생물보호법 위반 혐의로 경찰에 고발했다고 7일 밝혔다. A씨의 밀렵 행위는 전날 야생생물관리협회와 동물단체 비글구조네트워크 등... 
positive	전남 여수경찰서는 마트에 입주해 있는 금은방을 턴 혐의(야간건조물침입절도)로 마트 내 스포츠 매장 점주 A(31)씨를 구속했다고 7일 밝혔다. A씨는 지난 2일 오전 0시께 여수시 한 대형마트 1층에 있는 금은방에 침입해... 
positive	전남 여수경찰서는 지난 2일 새벽 0시쯤 영업이 끝난 전남 여수시 봉산동 대형마트 내 금은방에서 보석 등 1억 원어치를 훔쳐 달아난 혐의로 32살 A씨를 긴급 체포했습니다. A 씨는 자신의 매장을 마감하고 화장실에... 
positive	전남 여수경찰서는 야간건조물침입절도 혐의로 A씨(31)를 구속했다고 7일 밝혔다. 경찰에 따르면 A씨는 지난 2일 0시쯤 영업이 끝난 여수시 봉산동의 한 대형마트 금은방에 침입해 1억원 상당 귀금속을 훔쳐 달아난... 
positive	7일 오후 1시 15분쯤 전남 순천시 해룡산단의 한 화학제품 생산 공장 신축 현장에서 노동자 A(63)씨가 10m 아래로 추락했다. 이 사고로 크게 다친 A씨는 병원으로 옮겨졌으나 숨졌다. 경찰은 A씨가 2인 1조로 지붕을... 
positive	오늘 저녁 7시쯤 전남 담양군 고서면 호남고속도로 광주 방향에서 사고 처리 중이던 한국도로공사... 경찰은 SUV 운전자가 도로공사 순찰차를 뒤늦게 발견해 사고가 난 것으로 보고 정확한 사고 경위를 조사 중입니다.
positive	전남 여수경찰서는 영업이 끝난 귀금속 매장에 들어가 귀금속을 훔친 혐의(야간건조물침입절도)로 A(32)씨를 붙잡아 조사하고 있다. A씨는 지난 2일 0시쯤 전남 여수시 봉산동 자신이 운영하는 대형 마트 화장실에... 
positive	"전남 여수경찰서는 야간건조물침입절도 혐의로 A씨(31)를 구속했다고 7일 밝혔다. 경찰에 따르면 A씨는 지난 2일 0시쯤 영업이 끝난 여수시 봉산동의 한 대형마트 금은방에 침입, 1억원 상당의 귀금속을 훔쳐 달아난... "
positive	전남 여수경찰서는 3일 영업이 끝난 귀금속 매장에 들어가 귀금속을 훔친 혐의(야간건조물침입절도)로 A(32)씨를 긴급체포했다. A씨는 지난 2일 0시께 전남 여수시 봉산동에 있는 한 대형마트 금은방에 침입해 보석 등... 
positive	인명피해는 없어 7일 오후 7시 9분께 전남 담양군 고서면 호남고속도로 광주 방향에서 사고 처리 중이던... 이 사고로 A씨는 경상을 입고 병원으로 이송됐다. 경찰은 정확한 사고 경위를 조사 중이다.
positive	7일 경찰 등에 따르면 전남 여수경찰서는 영업이 끝난 귀금속 매장에 들어가 귀금속을 훔친 혐의(야간건조물침입절도)로 A(32)씨를 지난 3일 긴급체포했다. A씨는 2일 0시께 전남 여수시 봉산동에 있는 한 대형마트... 
positive	"광주, 전남 경찰직장협의회가 경찰국 설치에 대해 경찰 내부 의견 수렴을 주도했던 류삼영 총경의 징계 결정을 앞두고 철회를 요구했습니다. 광주, 전남 경찰직장협의회는 입장문을 통해 내일(8) 류 총경에 대한 징계... "
positive	광주·전남경찰직장협의회가 경찰국 신설반대 전국 총경 회의를 주도한 류삼영 총경에 대한 중징계를 철회할 것을 촉구했다. 광주·전남 경찰직장협의회 회장단은 7일 오전 입장문 발표를 통해 “경찰국 신설 여론 수렴을... 
positive	"경찰은 이 남성이 뱀을 가공해 판매한 것으로 보고 수사 중입니다. 김경인 기자입니다. [기자] 전남 장성의 한 농가에 단속반원들이 들이닥칩니다. &lt;현장음&gt; &quot;(환경부에서 왔는데요, 선생님 야생동물 보관하고 계신다고... "
positive	7일 오후 1시 15분께 전남 순천시 해룡면 한 화학제품 생산 공장 신축 현장에서 노동자 A(63)씨가 10m 아래로 추락했다. 이 사고로 크게 다친 A씨가 병원으로 옮겨졌으나 숨졌다. 경찰은 A씨가 2인 1조로 지붕을 설치하던... 
positive	"및 경찰의 호송지원을 제공했다. 공사 관계자는 &quot;선사와 화주, 운영사 등 광양항... there is no disruption to the use of Gwangyang Port.” 원본 기사 보기:브레이크뉴스전남동부"
positive	이날 오후에 예고된 조선 3사(금속노조 현대중공업지부·금속노조 광주전남지부 현대삼호중공업지회... 샌프란시스코 경찰국이 요청한 &apos;살상용 로봇&apos; 사용을 허용함. 이번에 통과된 안에 따르면 경찰관이 심각한... 
neutral	화물연대 조합원이 많아 반출입이 거의 멈췄던 전남 광양항은 111%까지 올라왔다. 규모가 가장 큰 부산항은... 국토부는 업무개시명령에 불응한 시멘트 화물차 기사 1명을 7일 경찰에 고발하고 지방자치단체에... 
negative	?7일 오후 1시 15분경?전남 순천시 해룡면 한 화학제품 생산 공장 신축 현장에서 노동자 A(63)씨가 10m 아래로 추락하는 사고가 발생했다. 이 사고로 크게 다친 A씨가 병원으로 옮겨졌으나 숨졌다. 경찰은 A씨가 2인... 
positive	7일 오후 1시 15분쯤 전남 순천시 해룡면의 한 화학제품 공장 신축공사 현장에서 노동자 A(63)씨가 철근 작업... 경찰은 공사 현장 관계자와 목격자 등을 상대로 정확한 사고 원인을 조사하고 있다.
positive	"이곳 송정시장은 조신시대 때부터 수백 년의 역사를 가진 전남 서남부 지역 중심 상권이었다. 이곳 광주... 깃발을 선두로, 경찰 공무원분들의 보호 아래, 촛불 시민 행진 시작. 풍물 놀이패의 악기 소리가 광주 시내에... "
